generation,deck_uid,win_rate
0,pgfqdiskcndbtpbllsduahfquqsmqi,2
0,kenjumcfcgdnmjqjmndioeparsppkj,4
0,fajrbwbrbrdqgdepasuclrqjhsiweo,0
0,rbjtinjcsowjqcqbgsjlanhgnwlbok,0
0,iqnkkgrvwkqrtddmprngiikntwerks,0
0,qndeecstvfsvrmuconsehqkpshruwo,0
0,wbkfidjjjvqwsuogibqmwaohdkmrho,1
