generation,deck_uid,win_rate
0,vDkyssADmAaAzjfzDazxvBwvjzExyk,0
0,gmAqxojikjrgfjlbwksvkoBpzmewDo,6
0,wdsovxscasggalgqiEetiqDtdDehxA,0
0,kdtevaflrjkepoDffBoeBkgiEerlnj,3
0,fxsBgscCcexemdgixvepsdqyAuvDnt,3
0,nspxttfcwakblhrawtiBnctrxajvpr,1
0,aCahnacdnknqtDzpwfbBfAvtdgjbln,0
0,vruicdfDkfdEoEwBtfkfpDaacejgns,2
0,nqkeAqdnzoaCwcxrsvvCelofworjCc,3
0,ctbotDrezCAzEjedtmphCEwkhwgogx,5
0,bnuwwvttbhhaswlytcfbCsdybbabzz,3
0,AinpfxrtvhqownrpnwtBpdCmEzjiwq,0
0,cqndfvwzfrakiwwtohfjdqvlgexfxu,1
0,xmvcaazEwpqDgBnjerrEbbocrfbbfs,1
0,xsrDsCvDoksdfzuvplAlmfwChBcfsk,0
0,nBicqtmmubkDveqgqxjjjjkkwlozdo,4
0,oohqcteufptlmlEglbEvwDBAuChhEo,3
0,oDiykahdkakcbrrCiuaynlubehrqjb,3
0,DxqvkngEvrbEBaadlDCjvjvCrpdyjp,0
0,wnlhByslaivwbDiifdDjtyfAqodhav,0
0,dDptsAnxffdsAaxfdEpamgnurBdDia,0
0,mDAAiywzvjDvluvEmpAvuvnwrvqAfC,0
0,nxrlxxaehDtrzqytDrqxazpCfoEyra,0
0,xlgAdeqdgfghorcddApetwpkBfuAff,0
0,zxhiyAsasmbdumkyobeidjdyxzwrqe,0
0,csDdwrvCfBgfyyxzCfwksBktEAEvuw,0
0,stBvzzAAElCyepfAyiDsftxfjrBsdq,0
0,BwoldooCyoenwltvudcmvDymaDgxDh,4
0,krsuDvEzBxckarcyipcwnrdrCgtECr,1
0,afkndsDnqDfoAupEwtrbsCqjvAlimq,0
0,svfelgchgehghAtCAqgrgfcwfadpod,1
0,BDdACEfjCpxBsCskBtbhCqCtqthpbd,0
0,siuuzEexdyhmzEuynscssjCuuDazDB,0
0,BaceevsszxevajfzlikyCxrpdjlCCm,4
0,somrcBoqgwdCaxBCuvrztrqfkudArD,0
0,xxbhjmBmjocyxqlpeakmdardicAfxc,1
0,zfzafdCdpsltypfhpnbfDCEsmCzpec,3
0,AEpkBsnDCpjjbfravvxvmzaAnzDpmE,0
0,gelhaEhtzrvkqjgEqwCzbobsAhvkmm,4
0,eDmiimAmeiquElahiBBhagyxfxnBpg,1
0,ohnkDCoEAkCvwjCegiboeaCEoaqeuj,4
0,hrnaeoyijBqxEytkoskscekEdpbhxi,3
0,npluvptBuzhxajBqkyByleoxhvackt,0
0,boifbynpsiwtzaCyumihBjabwpvpjh,1
0,nwhrenDskdBqlytrvyDyfrlhArAqys,0
0,cDDksofmaieDrsdhdDcklEchnwwihx,2
0,jrDkrtbpBubwhwcapsxBdBAueaymDh,5
0,bdsxgqiEmBtqigxiwjBhtevumpwidz,1
0,BEfksConwEEknqckkudhCkvwktrdoC,3
0,EqfaElmvsuhdEboryAznsaglkpxcnw,0
0,AkaCvhBnlegjixgxegxBEqgnpyDaCa,0
0,epmfpufoenbDiilaeozgddBvAjzEEq,1
0,wsCtEvjhqcocgihBkayCwilmhmByuo,1
0,vfByaeDotqkAAnqAcoqolAcyrfiavf,0
0,gtCyBfsxhtBkwpgvivowxwrjyollmx,0
0,ardwtwdcyEixBAvzAuwlaugblkuAly,1
0,kpxtCkhzvgqmBrwptfydwsuEcwouCs,1
0,nlnurrbwuwAilDspbhDzeyludrpzEr,0
0,iayheirrsyavBjvhhfalbcqrnucuhC,0
0,ubbplqhkdqeuaCvAapzhmBopnCdjtw,2
0,mBpEdvifDjbcgrwbqcdnaBcyjgorjx,1
0,bvynnrktAtremjziflyirhnatvevio,2
0,pvzctproBociDhgajcaDyciEveCAmB,1
0,nhukigvgzdtcjcxnuzyrzjjicqBtoy,0
0,cofxdEbvtmkimexwsvpyCnlirqBdnr,1
0,jisqfmxraDcjuuqCbqnwqblBpmvgom,1
0,xeEcBtxekcwCeahbxruhsgwjAbqepC,3
0,whswzbvrDkmhtqsBxosiyhExCCuttw,0
0,qxxrgvuitdjlgfnpdrhiuAAdgpvnjo,0
0,egvlkdDrgfzEenCEbsoosiDolmghcE,4
0,zgvuEiyCArjmajqEAxthlAnelakgmx,0
0,DApyeegetmvhzbchirktzrepzkDEgn,7
0,AAdaDtlukjbcDawybjojmArqxvxbso,3
0,BaqmBzeDrByjysofavzaBelkeuDhog,1
0,CqEqshmgjAnlBhqkzBykntqxDmCftt,1
0,bmuEjxrayickEjbtipyyAfoulmtDxk,1
0,bvBmdmswxrftaBioalpclpyrgEavfa,2
0,udAyqafaofiBjyCxAjsgvpojpbnqgt,0
0,uwpqvdyagsiqfjdpmeEosEwvcmEmgx,2
0,dtpvEtotusjshvttwftmBgbEgwnvsa,3
0,hCrvsrhocadivxfjwDuEBbzsqEhAkz,2
0,vkcigzybcCDjEkDfcfouafosoociaj,4
0,qhowllheAlvjnuuqwusqwbthaBfexa,3
0,wsBcqjomEyqoaiBtmjhAsgeBuxqusw,0
0,pcwEjavgavlEtdkaajcsrrwipposmD,4
0,aCstjAlkzCEylaboDwgwByAmEbjEym,0
0,hhpcrkghnAyptydcycvmCBmbnniwbh,1
0,etwBrrsauqdwsavfbhtkBegthhmads,1
0,wtmghrkCpugkoeoEEhsbyprcfcfblC,6
0,grleoEylDnadeyaodvkoxlofsdisxr,1
0,CdCnojorDjrzghcwsDkErCBtsnDpka,1
0,hyqwogpntshnfhaEdEwEgDlxydkEeC,0
0,loADkwytqjEiDuuiireDBsllaCzdnm,0
0,jgrnlqpqtbBufnvwnlyaqxhqBztful,1
0,mCcqrziseobElqzsmhouEoeDDmxtep,7
0,jkozunwByaouDjEymkkCyitAsqlthe,1
0,cAdzgtzlrwwEiAlzppCacEnwDgAhCc,0
0,rpqyqibudltwiqioiawasmdfhyrprh,1
0,yaxcgyeaqkqgBrBzfmqAntAdcxerwj,0
0,vAxlcvzfnlewhfdolpsBCDxoaCBAmB,1
0,nevoiagrjguExxswobfvilvrvzakct,1
0,tpdosphCEznntwyqaDBejhczBexlbk,1
0,oygohcdazjsrdzcimjcrktjpqupheo,2
0,iefucrvyvCAAECBDtBcsCcxdnAwqxz,0
0,geqvrwiEkCBtxxtDCDewbjaBlslxxm,1
0,uEmdzysmatmgwvgBjpqlDhztkgczjD,1
0,jCDDxlhgopBcnArchzopjowilDfpkD,1
0,jcaEnttsdufghkhugdfaemeuAurhii,1
0,jpBmgzdqwesrttClxBhBnjfEhiiBbu,0
0,bwBncvrlqbiBDzzCpEEoadBktiefnu,2
0,iizzfrEozClugbmeEBstqivBwByfxr,0
0,ceyAlojgcxBdoxmqgcaBebyhmjbjaf,2
0,wnBDjhrmuEuAEtzaiwflziBqlAheud,0
0,enmDxcqlylstqbisaatAjopleviazr,4
0,gsiBxzAnzBACmBiwtfkmuqlAjmyizr,0
0,ciavCyjyAtrcCBazDsfvyupyumfhjj,0
0,zAAhppnsBDpCDgajmqsrfDAutdzriE,1
0,eqfjwkvikfAavaueDqoxBEaacjcvaB,2
0,DibhBrtEhwehmpyvEnhfxbwEpEDitd,1
0,rcfedltgEwrdnpBpxiffxmpawjjsfy,0
0,lurapzxeaxcqrinxAclmaafmjuxojh,1
0,udkaDrspcxruzkzkbdyiEzfEctEvhj,1
0,DquuobwwylgkpkvovwjzyzatodAclr,0
0,mcxhptroDikxqkEezmvCqBtrxzgaoc,2
0,nkouvkrtgdytvqzEBjeBbEBqmhbbby,3
0,kqACCaeEmEdCaCjwyovkoufbkqovzx,2
0,ypalsehdwwaBCroqvrbtlgrlzqmCgf,3
0,irAExfAiygDChfEAgAAanDxDxwmshy,0
0,BqxvhtepDghChEphshtfCwuDehbmom,8
0,nnuaqqkqlpkcfyhpxaceeutBkmazgC,4
0,rsfpqqhkxegEiwrqohluzjbwyvBeCf,3
0,gAfoqBAzbjEnrbrnkwhutggohjauys,1
0,pkAAvByookjumykEqEsojytoenjkrr,2
0,wvclmzDzzqeDnquzpshnyxjbEBkkEa,2
0,bplvczDxdlpdaxsvptzlysoBfzDdar,1
0,bkkawpkteugjxsrahClskBkpilgEmc,5
0,CADvDsrwzbaqkcprqtgiejnewarCrc,4
0,sjaEjkvqgazAjBoxzCDoygdtDfejna,0
0,jdqDzdscleegdhmagugqArifpghCbb,2
0,rxEwszbsmxcfopBhigizfaaDmpnpdj,2
0,CjoafmlArxBkhlcdAwyrrymoaashba,0
0,cnBlmvAbtvhAznxEmqoAwiqDbAjpvD,0
0,okzEaoiEbvByhkpsDqCbmllCaemzzf,4
0,CdBckamzcedmxmfjjcCkwuCnhuwary,4
0,btpjCcscErpscnmjdaewExwCsfDDhd,1
0,gvvDqjeDjEjcryioEasgvwxsjCywwx,3
0,hoqeCAjlsybezBmyzasmxbhDyksDBq,5
0,qvbomiDEsaEEdbulEpwpDpBdfnsrxk,3
0,hEAkCasmdszbsbwrrwivfzjgjanDgA,0
0,boiDlzticojycltmdAlDsiBsjqpccx,3
0,wCAedknmeyoAewEqoCmzweBeCbcAij,1
0,wnqiksbudsCrgbzkpidaspyAtwrldC,1
0,sruiDfwjCattnnBwoxwkfmwBlqzjAe,0
0,pzEzojwpxfjhhnCumagqtibnmptqcj,1
0,viBoEswDhyBoDdfikfuCdqbefgnwcc,1
0,BmlCytaEtzeEysrrvhhbojrdnoctuk,5
0,wpwzCflxdvutpeqjpgAktfkqivArdj,1
0,EAuAcmxkikkndlkfndndjnuodzthdt,2
0,kjdhjjgqubdqayunozapBqwyqvzmqc,2
0,hrjhyECjChfcsClgBchqxgpvewlnqn,2
0,gpzADvDqkAbConfaybkspxcAyjhpts,0
0,tlnjzojpgdcvapyrokpsnsyfBCzAih,0
0,vjzakxqnhpzCcebinmmwAkwBfsogbC,3
0,yxbiDmyAksnEmitaycnwaumlsxqsns,0
0,ckhwgspvrdBzewhlfhBaeuhbaeqEDi,4
0,gmbfuqBdnBgBEotuzijlvCidrhyeoi,0
0,oatcooyjzwbbawkewdblexjghplxDn,2
0,fopepudwhrnqphnClwxnlomEaqEpsk,4
0,gvrBfohDmchihoqDxCbBjfwxfzhbjv,0
0,axyccbozsEDdcadjDpgpmhiqzzzBfa,2
0,obfqnuavuupmmaaqkCwkgAoofrkclc,4
0,udxzryuvaDaCEBxbmdEjcDmsreuhtr,0
0,wbiznvxDkjDtwhtbxlqljbadeythbb,2
0,zvpnBnerzAktchbqqcxxsBsepkthwn,5
0,EbhavfpgqgjDpzzBACjCwfeqgmDztr,0
0,qqogiuCooedsykltnmBhcBpBlnsyga,2
0,rmgrfxtaeCyvrycdCeajppvwpocBme,0
0,bxkrecgaqweuhbqtbBcCggtapaxabp,3
0,bgvlzCrerfsAhafnsfleDCiEAgwaop,2
0,uegqDmzooyjsgrbfmuzxguCzEigisp,1
0,AACpqzitCDcjygCDlxomyuDpyeCjBz,0
0,ttejuprcsDbczmuEwgknlwArtDdjza,3
0,qfCvkwnCnnpDrmllzsptjaanfitggn,1
0,hkgvEeakpgzkriAjdCcrluoolskkwo,3
0,EzeoByjhaBiemBwhmmkdtcheqaAwaD,4
0,txkuvnsjrutrbbhgwCbaDifyABxAef,2
0,bfmBEsszBwmjDzuiCEcodmEwxyAxhb,1
0,uuopCEzgzbaEdvaeuklwBoBehbuzCA,2
0,nCwrojajkgjwezumjffBlAnDlxduDq,0
0,bmfibeECxmgiDefqplxxlkpalAlezq,1
0,wnuCBreynondsBayroomojrdDciABb,1
0,wvaltEwiCetrdsqmtxCbgkwluqmzys,3
0,zlprkjlcwwknkuwxmEejfleBuqwjnB,3
0,qautfEiAovfuEvkDEplBAtAlcsyiri,0
0,quxyoarcBicBnuAzexCCyoBvtadrAa,0
0,cpiakzsBliwzmsurcjspqpeirazhqs,3
0,jCpkcBqnghoddBBfiCtanrwzAnACfs,0
0,izmxdohxwrfyDpACDqnkohllCwqjpr,0
0,duwpsbvjaqopsyoBpCadeiEdxwmzdj,1
0,midsvlgceDwbcjiDDwwccwulyEppmB,3
0,ncDehngDAtzAstxzhDBfixlxdCsldh,1
0,bnycwqBzcnjfndvBEisrtbDeAwvhem,2
0,tppCgmqrlzercfezteEuzsEwsquvia,6
0,znlgCyEwjpfkBrbioDfgqfiysByDtr,0
0,isjecmayCAsbdmvkitjmxinlhpcAeA,2
0,sfAkfkDryCfBtABvnewoEhfCeDcsig,2
0,lwreAdgAEcdfyovxBBBvbwwmiBwkfD,1
0,vfaeffbqoiboptAugDjBsofAjjaDnD,1
0,pkvAxryvbfkrwtlhcsEjwyCxultbkq,2
0,jEfcoafEjrdBcvdAAtkblEgxxmopfy,0
0,oyuCzaufuifdnabehroufExdbBymBj,1
0,EEnoAkdkfnqofmoksgmzElgortnlrv,4
0,efCgnrwEpbaggiCyybtDobpdbditrl,0
0,nkbnngCmaeomzEtibhEAywmEzmsjvB,1
0,loCBjszpdaAmdAclwEgnjxmjctftfu,0
0,iBcrupfylywiBmqAejnapviabDonax,2
0,jdoArdrugeCejlbzcykbstAifaiylk,3
0,niBjrdmculuceAbzpszlByuaerkxnj,0
0,mnDzifiwBDbqbhcvusfzikyBkkmaED,0
0,wCmrdreEyjgcjAikyyfDiEpirnBqso,1
0,qmuefelbrpeojmhDvltgtbkszqkhsf,10
0,cjhqDhAaumaugeudmcCtwbhvjxsdfj,2
0,lzsbaubbczbCvpteDthictpDDxbcrr,0
0,mtgmmkbiDnpjsavkvvvliDCdxBtmmv,1
0,nnxanmhcgcCABpBgeafzkAtzhlgmex,2
0,wyjrmqBsyuoDfgBeohvBpDspkfCvun,0
0,CcBpvwmshcCvCphdshgzcoBAumEsAE,2
0,oeywqyDdzkclpuqcwohaChiyhgcoEj,5
0,rxCsgwCDdccvghvjquqDikkosEjxmd,1
0,EgwctCBBiowyoxhzqbsyqdvvibdyjz,0
0,ymrxzlxthvDngrklvmcfgDEyghoBwh,0
0,frAqzoDDtDCpwjBzmgDBeikoqrAlxA,1
0,DweDaqgejEhbqfmgjgrExjwuttzvkv,2
0,mdcatqlpcxtodvcabyDavjsDEfwChD,4
0,gapqgizAEjorqprtfepfkbCeBtlmua,4
0,fbmaodllhAclheawqBziohgEetrnxe,6
0,sjxulvydcajeAelqkAmBeucjsErgdf,2
0,xBosdxvvqwmkpcfprahlBxvECDnDrr,0
0,efBthjafCvwuEaAmcqcftrjDaEavkv,1
0,luvrqmrrAvojgxdcrejCiytEBfbbpA,0
0,xlrvudorkzpkumlsczjyesvnvEjkao,3
0,ndzxbwvrxhEoAzfqkdodnBultBaBvj,0
0,eutCixjuzbhnyurBlCbukftqpcBCxA,1
0,DnAAccwmeBeltbeEAycbkmEjbmmhip,1
0,wkncecibCslrkehbrcjviiskBxoDkl,8
0,sdDvsjffdpdlpnkbDzrvcxshxqohCa,3
0,oBcxsbgducyyfnDrChqlcuhfzhwaus,1
0,eABqsgBjiywbqimozitqmgAoqrfszg,2
0,uozvucisgqgDkhbBeofAwphDmyauvb,2
0,yoqhabdjnCEByczAsufawpmndphsdk,2
0,pzckqdnnlpeEijzgxzlvdkoblEgoqo,6
0,EqBAwfEDoEtlAmjvxesouBadgbkzdC,1
0,rznryrxgglmtbenElDzcoChrCcxszn,1
0,padxAkfndgeutkiyBrkjpDmsihhcqc,2
0,jnbuDuDbnjjqcCgsobjhnywavlgtAh,0
0,txDcbEgfhgwgcsfpehkugehxqAmnok,5
0,unDChxvDqCxryaibxpmsvawyhtuakB,0
0,nvmzcrglBnlEbnyckrgllrDlbBdlnc,1
0,DkzfmjjoyehrbBupnzkBjArbidcwfE,1
0,melrBxxykmmnxwBDlCzxlqsdzrgbmw,1
0,oyjwrxvjpzAlaqyglDjmrvwyEgutlr,0
0,qCrEcyAppcDBikbnCebBnmmwiADbxz,1
0,nruanohkexpnbzyAurhqlDgtyntDqb,0
0,zpAEtbadfhokAmmwhvewmlaalnaAcn,5
0,gnClCnEfiBlbszegmhCehBoaqzcBbc,0
0,vzptdudzsxtvwlilDnzCwcopyzrwwj,2
0,ocbthfxDovnfEnpvBgqippevAtnliv,2
0,kmEzBbryCttkDjiuuzannuuBewxeci,2
0,sauDucCjmnzCuErwEAhgdxtgiuDgBl,0
0,AAndpeEaDDEEfjviftDwicCeCcgkCk,1
0,qcompCfoqxnsuhzkpDBrykahqoEszn,3
0,cyppxCjyrEmexDwzEfxuDhayutAAkv,0
0,ECpecwBhfquaqvljnoByoqefcdpgaq,2
0,yAhqobckDqjqebqAvudqpsknisdBvl,2
0,jtibhmxwxnnqBxBhqzfxxlicsDbbwe,1
0,vglwAgnrpnDwpsAnuqoejmccpirBvu,1
0,dCAcmoCBzdczawbzintDBudqBtktBc,0
0,nCynlyBDBrvDslafCtqwbDBDjwrtfv,0
0,xkorxqlurdczilqyCwBwtvnvgymldC,0
0,jAxvdkzAlzqgzBajtgrmBDsEvvfjii,0
0,puopeExsderwzouCwdsxuouhuvrmkb,1
0,lsBjsiaAeeCboAvoxBqvzontrEvkBC,1
0,BtpqyzDeECzfbaCulsmoErDithalgf,1
0,muAaDbkjltagDrgyjiAurBDzzrhmsy,0
0,qqctCsafazcDfAxDuqmjexoqdgphyf,0
0,sBloskbxmhlthmbaamBjedegytjura,2
0,imhmbvgilkxkDyltAfqjpDhbtuwrmn,2
0,xgxebAxiccdmytbwfwfarApkAmwwdD,0
0,ldAyrEgvrbiudozvcnqtBaArmaqdvv,0
0,skksDuztizEBzctuoxiegBloAzwizh,4
0,yriAfilsfcjonAzycDkonbccCjrgsD,3
0,BbjBnctDkelfyhqfvAsvyxbllygxms,0
0,iumlCuulrhCmxBonviACwpBgouAvxA,0
0,ArlievcfezgErnveykEktEdzrsdilg,3
0,hvAlsumbfanhDEzhvptcnuicwmdfDC,0
0,CxeaghBbycDBhAcwwbkhsbdhenjexf,1
0,uedtDvnsczuszAonmqmjnBEsAkttCd,2
0,vutznnBmpnqzrCEfDChfAnvktBlwCo,0
0,mewxtsuuoDfbprorzygfzpydAzAicn,1
0,vsfycmvDqafCbkyjaBmlvDxzbvhcnc,1
0,mbdcmljmpCwEfsyDycqEmsmysahrtx,1
0,taxgmndvpEpBycmCDsjlaDuhkhEber,3
0,hdCapxefligkqciagjqtugjlEqjxjn,0
0,djefpryoCACBDfwCxwovssgcubDhdE,0
0,rBtjkCjzgCBtrwwozuwlbetgptrlwb,1
0,CaurjhuAvzcluDoabadkAxszebakfk,3
0,twdwBAebcgxtxDsaplDytkyajlxzle,0
0,mypDkbBjjqvmgdhinzbqiajDyqAnsg,0
0,BdsntebndzBEpeDkvCylldBiCiCdok,1
0,sqoggehBywvlbynBnxqjotnksbffic,1
0,gndsfCxqDaadidBatizpyjnwowpjhl,0
0,tCkprvAgfwwyaoxhilmcktyABDaoCp,2
0,ihtceiuBBefsuoaegjobcqffvpBAEl,4
0,xDbczpcgjbwkrDduAdavDgzsmugAdy,1
0,ljEnzrDjnkenCyhnmjvbvijEisxypb,0
0,nBqqhDngrbshvxDoeqdiBsgevqehDi,7
0,cAxpxmpswEoterjBlcEummAtBBrrqf,0
0,dBEzmedymDhcadlfbokfabrvrhAskd,1
0,tDqpjxtgmhomatuyknwvonaxvfrrya,1
0,nelpkueexldzwkyqdclqqzmkyoyAtk,3
0,acAexoxDegwDamuafCArtiCzqvAekg,6
0,amCtDokxynhAinoaAleAnwjxcdnmAy,0
0,DaiwiyEiwpqqgupnacDpmdlyyexwvm,0
0,oackBqfuApbmatCzAksxhpirbbAegl,2
0,gqdpCoCgnjgkqnBArlqrwBpcDvEDdD,1
0,plhfEzpjmzmclzgknvzuwqofxoizfD,1
0,hDmEDulsuwoiCkuwlsAouaBjAhgeqC,5
0,dqnEcunzmheABztsqwhjbyAuebBuwn,6
0,btyzeoxievfrACyjvqioesColEpcjs,1
0,mxEyeDetmtliwddqkDcfarhyxrzuvy,1
0,EjspqgvofDrAziwxCEcgzgquikbBcr,1
0,tjvcchiAymdAevxDegepkeoyjfkCou,4
0,EwrobgbkBkDirdslknupCwynCzmbua,1
0,CtuCwheDEuyxdBfxtasdbkBndkfwEi,0
0,wkAoEjbuurCfebutwiqtawiziuBkuB,1
0,nrdetsufvdvDbykmfnnAwzEuBunEen,1
0,hdBiseEuBpCnetunzioyvmeCDDmBAf,1
0,EfseabtxjnjEcvxdqAvEyaremmixem,2
0,ilAmlzElroxvjcsfkBjcAyDvwzkfgu,2
0,BpzBjxbhofdaiaqhoiuokxfxxzbjEh,1
0,malcdaakvutDglxDkqAbdvgpktfmEw,1
0,byduCxCyAvAqaEobAmhwkCeugehztk,1
0,nhEgzxyjorczodufhmghDbqoCwDqix,2
0,fgugnEagwyavcdyusylkzzCpiDielo,1
0,kbzvcEeCcugkuombslCCstfxpxvmlg,1
0,EdBCiymgyyltnnEzivEwodgpbqpgva,0
0,ninbkkswhcCkqxydkDvruzzDmnldif,3
0,bfeasCeiiAxlAneDcfvtBclaqsnrfu,1
0,kaDCtAtpgngbzksEuBEqEglCttusrf,0
0,grksgwhgfgmkynCousrgqbsbbmbsxD,3
0,tbdjtAnyeauxdCgvcojjvnDrznlbDC,2
0,AshadgoClpbyuqvCgyikftArpzkCxg,0
0,iBwEjrkdzqtonmvscabziAcksjvcsy,3
0,fAcDDnlzCklcDqvzDjwaaotyDspbuk,0
0,hlwxeiDuCCBsaakdotgplvzuzEjlfi,1
0,juumvzdnByeEpdcggEdBgsmiuwdvqr,2
0,dzmximdBzlAcucyDcqCaybvjpudEci,0
0,eeuBEAuAykbcfcmyoddzvirmuicuqg,3
0,vegBwalnmAjnbstbEmleiBkcnAnAEE,2
0,cwfntcsBlbkyDtoyzvyrolkpjhwuCi,0
0,ndyzycCvbzutuDvtzfqdoupxogEEpx,0
0,xnAEBuAuncnEoAkrBrCsjkjeydtgmC,1
0,lBkamjdqzBxnkACrkktetncDnAfqaC,1
0,rCntburhuCmsvhwBvumsEdkzDpfnsu,0
0,pmwmCprnclqaxsbizzhApcmcqEmlbE,2
0,gpktauhkrkmgbBznasuadjurzDjjiC,1
0,cywkkwEpxfrvEoqcnjwswvcjeBxhoa,3
0,DyApEiasqgColDhcemucBqunjlekEk,1
0,DxudbuBtiCilnygvvByAsexBEEAbnh,0
0,kcfwwsxwBedjsyrAypwhimvwzdxlmk,1
0,wABpxAhdzgBBaCpEvEredjlhEBdyDg,0
0,gviubbayqkwyqjqhznusEozqraAaeA,1
0,dkikbggyqamdyEwgtrCprpbnrjCubc,1
0,DsiwDwbjrdcmdvnkypbzlxifcvgnao,1
0,zqkzbbtanlCqjjoeEDtjklfoatCsww,1
0,hynkyubEyhyiegyDfayunhDuuuArtA,0
0,uppocuEbjytdppuwlEhdAfdhAyhcvt,2
0,nEkmBuzeuArABycgjxmtgtsEtagkpE,3
0,libufjzCmsDaEBlaCfgcpAylmkDnbz,0
0,nulpafkypgEuyEhdrdvtngqusqsroE,0
0,vhtjviqsyvnsaDephjeDeaBizdxsEa,0
0,olzptbymkjgfrxEpDgExAnAlbrwnED,0
0,hvDrtjccbmaswtolrthqhAgDtxfriB,0
0,ADstvDgvxfcdvEAzjqBEBEaxEqlfuA,1
0,hrdjpDjpgBllCgmBepipdmnDqkCkau,1
0,liDawbexplmAgqlnhAdijrqpAfujor,0
0,hltkyaanhbdEBoevAusutCBCpppnny,1
0,atgfsvodCloniugjvwwDhjrzlndvta,0
0,wjyriqkywADxnqlpAbbnqfuAjejwwh,0
0,arfmezxcpuvouywexmAmhefEvsDavf,3
0,lsjwvnhCiBqvzthcBxCkdpmmdtmdht,0
0,clihlalBvcinAmichsthAjEDdqrzis,1
0,DjezbpCsankzgxrrykzvpmwynabAwk,0
0,qEAlEfpDCcvuzjywAdvDucowjsnCog,0
0,ehcpzCoDBavdwDaaAauxrjerAnvdoq,0
0,omzwdgChxDqjBbDyBuavEjepfsazcq,0
0,dfAajxDEAhnlquxppcyntdqijxDycc,0
0,lwBbwkiDivCvCEvplpcsccCAiadnij,1
0,pfyguirdAveBsykpfypDDvfhEychwc,1
0,lBlzwatlwAEliyvCnfaDygzvCvbvgp,0
0,hlBvgahnyCakwxptDxooroiDdkfptl,1
0,otebDkDlvwvavdnigwslAiABCdhAuC,1
0,zgobsfuottzbxhevxwAfAsuuwCACrt,2
0,geDzdaabBclAacikjzvvszvehloxEp,1
0,auittpEuzxAcAizBpsmssfCroqclcC,0
0,srjxnCdCBDxnnBcjdxkeEjEmyxvjph,0
0,mxanyxjwqsyeeBqgnECrCBBrarhAxy,0
0,BcBgcazkfBkEDzxhwqcpwEAqidAbxr,0
0,voxoighBondfmyqvahAaCBsepEgfxD,0
0,ABhwvqnpeldqqaAtuzxcbsCuigezvc,1
0,BmuEzymiCakadCdbxswcAArrvcbxeb,2
0,qrCuBhmsEfydcrzikyghkjDxBAktud,0
0,kyjzjzvwlEeazciDCgjoryudtoeiaC,4
0,BAphoqhzDiloguEzwycdisCpDdzCAu,0
0,flivqdaEDwgusbcABmnmbyBpbBroyd,0
0,orDagEwlCBbldEjfqDsltiqgtDtxfA,0
0,baBfvuAqzCsoqhtdDsbmlDplACunmx,1
0,vyeyAAeCsvyrDAzaneDkruoEaiCmvf,2
0,bBaicbrwvejCozAlyjayadEmAvctCr,0
0,jnpbeAEbrqequEpbdznjqmjDsprydf,1
0,AABEvpvwndyfspsbvdacsaAgAkbEkq,2
0,vdayjwhcCreecCgBkclbkrnhBnlujc,2
0,xvjohiCtEsjBbhrvhEdfiraBkuEwvc,3
0,eotDeaoysnBgqpBiwuzfbAmCfsEvlf,1
0,AxvxauCdqhzsskpDhehrmaaExEtzli,1
0,EArEpitveaepdflzuhBpbfBEAsgCns,0
0,hvDmekDjzbEyiwexpmxkvynfndqsmB,2
0,lEyCzcqiuswfEglstihAzAjaazECuq,0
0,ywquchsdyAclcwjbmofqszbrnwymax,0
0,ExeeaxDsvBbcvtEigshAdAuelelzuB,1
0,mtqvhokljecrjbECBfaojnAplbyDho,0
0,bEmAseCmpkeDbBnAahBbqBqiwjbymj,2
0,rrexrqdiDhkvDxtozoiazgqgclenum,4
0,zwpalcrBbhbwtcrqeEzCuiByjjbtqu,1
0,aggAAprasCvtbarDvnzsqfEDyAqqxh,0
0,oAuwghrxDCldmkthoAhlxiykliyxtr,0
0,BkBlbomyscjfbndnfdchAadABmDdkD,1
0,rvqkCCtnziktvkzEwhfBfEmntppjhu,2
0,dCdvqupCvlDrctpehAyiChhealDpef,2
0,nynboeveCCeAzCitfwvhmdCnvkvvxt,4
0,nxicmdkiembayzpclvapejbrkvigft,6
0,qnybqAAlhkjqhBoozwCptupxjunlzp,0
0,DfzozoeCgAkiCvhfBAlvDxodmCjjfD,2
0,xmkzmzBqqheqvzbudazyjDrADADsyA,0
0,cxrsgkCBwehigymnCfwowwvCeicxfa,1
0,raEDEapumduyfBlurqdfjdvwrppDxp,0
0,kzkoxossdEbybuDyeDxxCnjkfnkwtk,2
0,beuDumxsrhzDgwunmCwfsAAdkythnA,1
0,tiqoavbzmoqehkspzqudufndECzvxy,3
0,CdCBDyzhtmaarykmvxmlDxAAseokid,1
0,DhvgmEeCAErtxrrizwzqCCyaokzkcE,2
0,hawxsivmaCgfuDsazkuiaDoyAzDdmq,0
0,xiykiifdaiDmpmignfxpvvtuECDzDu,0
0,rDDynpuizkkjvdnyzxcoEybflkkdvo,0
0,yimDrEzCldsrApqcxyksixhempodmf,1
0,raiwdasEqzjjczyifzCoxbdmEsfsBz,1
0,bonnspbmpmkrdpxrqdirokwfDBhndC,0
0,AbkwBtAhjypkxDvdhtgxzCkxmhBBwb,0
0,kEnbgxxfgagxjBdxarAmAgtigtgiEt,0
0,BbADoyiadgBBkEqwDsrDuwBgqsakhc,0
0,slDbasAzlajlalEbifkzfDtuucEtyp,0
